node	ref	book	ph_type	text	token	clause	classi	time	time_etcbc	time_pos	time_pl	time_sffx	preposition	leading_prep	trailing_prep	tokenized_prep	extended_prep	bare	øanchor	genitive	definite	quantified	quant_str	cardinal	qualitative	qual_str	demonstrative	demon_str	demon_dist	ordinal	ord_str	cl_kind	verb	tense	verb_lex
1446946	Gen 24:12	Genesis	defi_ph	הַיֹּ֑ום 	ה.יום	הַקְרֵה־נָ֥א לְפָנַ֖י הַיֹּ֑ום 	single.definite	יום	JWM/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	impv	קרה
1446947	Gen 24:15	Genesis	prep	טֶרֶם֮ 	טרם	ה֗וּא טֶרֶם֮ כִּלָּ֣ה 	single.bare.øanchor	טרם	VRM/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	כלה
1446948	Gen 24:20	Genesis	cont	עֹ֛וד 	עוד	וַתָּ֥רָץ עֹ֛וד אֶֽל־הַבְּאֵ֖ר 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	רוץ
1446949	Gen 24:41	Genesis	cont	אָ֤ז 	אז	אָ֤ז תִּנָּקֶה֙ מֵאָ֣לָתִ֔י 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	נקה
1446950	Gen 24:42	Genesis	defi_ph	הַיֹּ֖ום 	ה.יום	וָאָבֹ֥א הַיֹּ֖ום אֶל־הָעָ֑יִן 	single.definite	יום	JWM/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	בוא
1446951	Gen 24:45	Genesis	prep	טֶ֨רֶם 	טרם	אֲנִי֩ טֶ֨רֶם אֲכַלֶּ֜ה 	single.bare.øanchor	טרם	VRM/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	כלה
1446952	Gen 24:49	Genesis	cont	עַתָּה 	עתה	וְ֠עַתָּה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1446953	Gen 24:54	Genesis	prep_ph	בַבֹּ֔קֶר 	ב.ה.בקר	וַיָּק֣וּמוּ בַבֹּ֔קֶר 	single.prep.definite	בקר	BQR=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	קום
1446954	Gen 24:55	Genesis	cont	יָמִ֖ים 	יום	תֵּשֵׁ֨ב הַנַּעֲרָ֥ אִתָּ֛נוּ יָמִ֖ים אֹ֣ו עָשֹׂ֑ור 	single.component.øanchor	יום	JWM/	subs	True	False	False				False	False	True	False	False	False		False	False		False			False		VC	True	yqtl	ישׁב
1446955	Gen 24:55	Genesis	prep	אַחַ֖ר 	אחר	אַחַ֖ר תֵּלֵֽךְ׃ 	single.bare.øanchor	אחר	>XR/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	הלך
1446956	Gen 25:11	Genesis	prep_ph	אַחֲרֵי֙ מֹ֣ות אַבְרָהָ֔ם 	אחר.מות.אברהם	וַיְהִ֗י אַחֲרֵי֙ מֹ֣ות אַבְרָהָ֔ם 	single.prep.genitive	מות	MWT/	subs	False	False	True	אחר	אחר	אחר	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	היה
1446957	Gen 25:26	Genesis	prep_ph	אַֽחֲרֵי־כֵ֞ן 	אחר.כן	וְאַֽחֲרֵי־כֵ֞ן יָצָ֣א אָחִ֗יו 	single.prep.bare.øanchor	כן	KN	advb	False	False	True	אחר	אחר	אחר	False	True	True	False	False	False		False	False		False			False		VC	True	qtl	יצא
1446958	Gen 25:31	Genesis	prep_ph	כַיֹּ֛ום 	כ.ה.יום	מִכְרָ֥ה כַיֹּ֛ום אֶת־בְּכֹֽרָתְךָ֖ לִֽי׃ 	single.prep.definite	יום	JWM/	subs	False	False	True	כ	כ	כ	False	False	False	False	True	False		False	False		False			False		VC	True	impv	מכר
1446959	Gen 25:33	Genesis	prep_ph	כַּיֹּ֔ום 	כ.ה.יום	הִשָּׁ֤בְעָה לִּי֙ כַּיֹּ֔ום 	single.prep.definite	יום	JWM/	subs	False	False	True	כ	כ	כ	False	False	False	False	True	False		False	False		False			False		VC	True	impv	שׁבע
1446960	Gen 26:12	Genesis	prep_ph	בַּשָּׁנָ֥ה הַהִ֖וא 	ב.ה.שׁנה.ה.היא	וַיִּמְצָ֛א בַּשָּׁנָ֥ה הַהִ֖וא מֵאָ֣ה שְׁעָרִ֑ים 	single.prep.definite.def_apposition.demonstrative	שׁנה	CNH/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	היא	far	False		VC	True	wyqtl	מצא
1446961	Gen 26:15	Genesis	prep_ph	בִּימֵ֖י אַבְרָהָ֣ם אָבִ֑יו 	ב.יום.אברהם.אב	אֲשֶׁ֤ר חָֽפְרוּ֙ עַבְדֵ֣י אָבִ֔יו בִּימֵ֖י אַבְרָהָ֣ם אָבִ֑יו 	single.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	חפר
1446962	Gen 26:18	Genesis	prep_ph	בִּימֵי֙ אַבְרָהָ֣ם אָבִ֔יו 	ב.יום.אברהם.אב	אֲשֶׁ֤ר חָֽפְרוּ֙ בִּימֵי֙ אַבְרָהָ֣ם אָבִ֔יו 	single.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	חפר
1446963	Gen 26:18	Genesis	prep_ph	אַחֲרֵ֖י מֹ֣ות אַבְרָהָ֑ם 	אחר.מות.אברהם	וַיְסַתְּמ֣וּם פְּלִשְׁתִּ֔ים אַחֲרֵ֖י מֹ֣ות אַבְרָהָ֑ם 	single.prep.genitive	מות	MWT/	subs	False	False	True	אחר	אחר	אחר	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	סתם
1446964	Gen 26:22	Genesis	cont	עַתָּ֞ה 	עתה	כִּֽי־עַתָּ֞ה הִרְחִ֧יב יְהוָ֛ה לָ֖נוּ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	רחב
1446965	Gen 26:24	Genesis	prep_ph	בַּלַּ֣יְלָה הַה֔וּא 	ב.ה.לילה.ה.הוא	וַיֵּרָ֨א אֵלָ֤יו יְהוָה֙ בַּלַּ֣יְלָה הַה֔וּא 	single.prep.definite.def_apposition.demonstrative	לילה	LJLH/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	wyqtl	ראה
1446966	Gen 26:31	Genesis	prep_ph	בַבֹּ֔קֶר 	ב.ה.בקר	וַיַּשְׁכִּ֣ימוּ בַבֹּ֔קֶר 	single.prep.definite	בקר	BQR=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	שׁכם
1446967	Gen 26:32	Genesis	prep_ph	בַּיֹּ֣ום הַה֗וּא 	ב.ה.יום.ה.הוא	וַיְהִ֣י׀ בַּיֹּ֣ום הַה֗וּא 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	wyqtl	היה
1446968	Gen 26:33	Genesis	prep_ph	עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ס 	עד.ה.יום.ה.זה	עַל־כֵּ֤ן שֵׁם־הָעִיר֙ בְּאֵ֣ר שֶׁ֔בַע עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ס 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		True	זה	near	False		NC	False		
1446969	Gen 27:3	Genesis	cont	עַתָּה֙ 	עתה	וְעַתָּה֙ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1446970	Gen 27:7	Genesis	prep_ph	לִפְנֵ֥י מֹותִֽי׃ 	ל.פנה.מות	וַאֲבָרֶכְכָ֛ה לִפְנֵ֥י יְהוָ֖ה לִפְנֵ֥י מֹותִֽי׃ 	single.prep.suffix	מות	MWT/	subs	False	True	True	ל	פנה	ל.פנה	True	False	False	False	False	False		False	False		False			False		VC	True	yqtl	ברך
1446971	Gen 27:8	Genesis	cont	עַתָּ֥ה 	עתה	וְעַתָּ֥ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1446972	Gen 27:10	Genesis	prep_ph	לִפְנֵ֥י מֹותֹֽו׃ 	ל.פנה.מות	בַּעֲבֻ֛ר אֲשֶׁ֥ר יְבָרֶכְךָ֖ לִפְנֵ֥י מֹותֹֽו׃ 	single.prep.suffix	מות	MWT/	subs	False	True	True	ל	פנה	ל.פנה	True	False	False	False	False	False		False	False		False			False		VC	True	yqtl	ברך
1446973	Gen 27:36	Genesis	cont	פַעֲמַ֔יִם 	פעם	וַֽיַּעְקְבֵ֨נִי֙ זֶ֣ה פַעֲמַ֔יִם 	single.øanchor	פעם	P<M/	subs	False	False	False				False	False	True	False	False	True		False	False		False			False		VC	True	wyqtl	עקב
1446974	Gen 27:43	Genesis	cont	עַתָּ֥ה 	עתה	וְעַתָּ֥ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1446975	Gen 27:44	Genesis	numb_ph	יָמִ֣ים אֲחָדִ֑ים 	יום.אחד	וְיָשַׁבְתָּ֥ עִמֹּ֖ו יָמִ֣ים אֲחָדִ֑ים 	single.øanchor.quantified.cardinal	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	אֲחָדִ֑ים 	True	False		False			False		VC	True	wqtl	ישׁב
1446976	Gen 27:45	Genesis	numb_ph	יֹ֥ום אֶחָֽד׃ 	יום.אחד	לָמָ֥ה אֶשְׁכַּ֛ל גַּם־שְׁנֵיכֶ֖ם יֹ֥ום אֶחָֽד׃ 	single.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	False				False	False	True	False	False	True	אֶחָֽד׃ 	True	False		False			False		VC	True	yqtl	שׁכל
1446977	Gen 28:18	Genesis	prep_ph	בַּבֹּ֗קֶר 	ב.ה.בקר	וַיַּשְׁכֵּ֨ם יַעֲקֹ֜ב בַּבֹּ֗קֶר 	single.prep.definite	בקר	BQR=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	שׁכם
1446978	Gen 28:19	Genesis	prep_ph	לָרִאשֹׁנָֽה׃ 	ל.ה.ראשׁון	וְאוּלָ֛ם ל֥וּז שֵׁם־הָעִ֖יר לָרִאשֹׁנָֽה׃ 	single.prep.definite	ראשׁון	R>CWN/	adjv	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		NC	False		
1446979	Gen 29:14	Genesis	geni_ph	חֹ֥דֶשׁ יָמִֽים׃ 	חדשׁ.יום	וַיֵּ֥שֶׁב עִמֹּ֖ו חֹ֥דֶשׁ יָמִֽים׃ 	single.genitive	חדשׁ	XDC=/	subs	False	False	False				False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	ישׁב
1446980	Gen 29:18	Genesis	numb_ph	שֶׁ֣בַע שָׁנִ֔ים 	שׁבע.שׁנה	אֶֽעֱבָדְךָ֙ שֶׁ֣בַע שָׁנִ֔ים בְּרָחֵ֥ל בִּתְּךָ֖ הַקְּטַנָּֽה׃ 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	True	False	False				False	False	True	False	False	True	שֶׁ֣בַע 	True	False		False			False		VC	True	yqtl	עבד
1446981	Gen 29:20	Genesis	numb_ph	שֶׁ֣בַע שָׁנִ֑ים 	שׁבע.שׁנה	וַיַּעֲבֹ֧ד יַעֲקֹ֛ב בְּרָחֵ֖ל שֶׁ֣בַע שָׁנִ֑ים 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	True	False	False				False	False	True	False	False	True	שֶׁ֣בַע 	True	False		False			False		VC	True	wyqtl	עבד
1446982	Gen 29:23	Genesis	prep_ph	בָעֶ֔רֶב 	ב.ה.ערב	וַיְהִ֣י בָעֶ֔רֶב 	single.prep.definite	ערב	<RB/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	היה
1446983	Gen 29:25	Genesis	prep_ph	בַבֹּ֔קֶר 	ב.ה.בקר	וַיְהִ֣י בַבֹּ֔קֶר 	single.prep.definite	בקר	BQR=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	היה
1446984	Gen 29:27	Genesis	cont	עֹ֖וד 	עוד	אֲשֶׁ֣ר תַּעֲבֹ֣ד עִמָּדִ֔י עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 	single.component.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	עבד
1446984	Gen 29:27	Genesis	numb_ph	שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 	שׁבע.שׁנה.אחר	אֲשֶׁ֣ר תַּעֲבֹ֣ד עִמָּדִ֔י עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 	single.component.øanchor.quantified.cardinal.adjective	שׁנה	CNH/	subs	True	False	False				False	False	True	False	False	True	שֶֽׁבַע־	True	False		False			False		VC	True	yqtl	עבד
1446985	Gen 29:30	Genesis	cont	עֹ֖וד 	עוד	וַיַּעֲבֹ֣ד עִמֹּ֔ו עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 	single.component.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	עבד
1446985	Gen 29:30	Genesis	numb_ph	שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 	שׁבע.שׁנה.אחר	וַיַּעֲבֹ֣ד עִמֹּ֔ו עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ 	single.component.øanchor.quantified.cardinal.adjective	שׁנה	CNH/	subs	True	False	False				False	False	True	False	False	True	שֶֽׁבַע־	True	False		False			False		VC	True	wyqtl	עבד
1446986	Gen 29:32	Genesis	cont	עַתָּ֖ה 	עתה	כִּ֥י עַתָּ֖ה יֶאֱהָבַ֥נִי אִישִֽׁי׃ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	אהב
1446987	Gen 29:33	Genesis	cont	עֹוד֮ 	עוד	וַתַּ֣הַר עֹוד֮ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	הרה
1446988	Gen 29:34	Genesis	cont	עֹוד֮ 	עוד	וַתַּ֣הַר עֹוד֮ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	הרה
1446989	Gen 29:34	Genesis	cont	עַתָּ֤ה 	עתה	עַתָּ֤ה הַפַּ֨עַם֙ יִלָּוֶ֤ה אִישִׁי֙ אֵלַ֔י 	single.component.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	לוה
1446989	Gen 29:34	Genesis	defi_ph	הַפַּ֨עַם֙ 	ה.פעם	עַתָּ֤ה הַפַּ֨עַם֙ יִלָּוֶ֤ה אִישִׁי֙ אֵלַ֔י 	single.component.definite	פעם	P<M/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	לוה
1446990	Gen 29:35	Genesis	cont	עֹ֜וד 	עוד	וַתַּ֨הַר עֹ֜וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	הרה
1446991	Gen 29:35	Genesis	defi_ph	הַפַּ֨עַם֙ 	ה.פעם	הַפַּ֨עַם֙ אֹודֶ֣ה אֶת־יְהוָ֔ה 	single.definite	פעם	P<M/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	ידה
1446992	Gen 30:7	Genesis	cont	עֹ֔וד 	עוד	וַתַּ֣הַר עֹ֔וד 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	הרה
1446993	Gen 30:14	Genesis	prep_ph	בִּימֵ֣י קְצִיר־חִטִּ֗ים 	ב.יום.קציר.חטה	וַיֵּ֨לֶךְ רְאוּבֵ֜ן בִּימֵ֣י קְצִיר־חִטִּ֗ים 	single.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	הלך
1446994	Gen 30:15	Genesis	defi_ph	הַלַּ֔יְלָה 	ה.לילה	לָכֵן֙ יִשְׁכַּ֤ב עִמָּךְ֙ הַלַּ֔יְלָה תַּ֖חַת דּוּדָאֵ֥י בְנֵֽךְ׃ 	single.definite	לילה	LJLH/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	שׁכב
1446995	Gen 30:16	Genesis	prep_ph	בָּעֶרֶב֒ 	ב.ה.ערב	וַיָּבֹ֨א יַעֲקֹ֣ב מִן־הַשָּׂדֶה֮ בָּעֶרֶב֒ 	single.prep.definite	ערב	<RB/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	בוא
1446996	Gen 30:16	Genesis	prep_ph	בַּלַּ֥יְלָה 	ב.ה.לילה	וַיִּשְׁכַּ֥ב עִמָּ֖הּ בַּלַּ֥יְלָה הֽוּא׃ 	single.prep.definite	לילה	LJLH/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	שׁכב
1446997	Gen 30:19	Genesis	cont	עֹוד֙ 	עוד	וַתַּ֤הַר עֹוד֙ לֵאָ֔ה 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	הרה
1446998	Gen 30:20	Genesis	defi_ph	הַפַּ֨עַם֙ 	ה.פעם	הַפַּ֨עַם֙ יִזְבְּלֵ֣נִי אִישִׁ֔י 	single.definite	פעם	P<M/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	זבל
1446999	Gen 30:21	Genesis	prep	אַחַ֖ר 	אחר	וְאַחַ֖ר יָ֣לְדָה בַּ֑ת 	single.bare.øanchor	אחר	>XR/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	ילד
1447000	Gen 30:30	Genesis	prep_ph	לְפָנַי֙ 	ל.פנה	אֲשֶׁר־הָיָ֨ה לְךָ֤ לְפָנַי֙ 	single.prep.suffix	פנה	PNH/	subs	True	True	True	ל	ל	ל	False	False	False	False	False	False		False	False		False			False		VC	True	qtl	היה
1447001	Gen 30:30	Genesis	cont	עַתָּ֗ה 	עתה	וְעַתָּ֗ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1447002	Gen 30:32	Genesis	defi_ph	הַיֹּ֗ום 	ה.יום	אֶֽעֱבֹ֨ר בְּכָל־צֹֽאנְךָ֜ הַיֹּ֗ום 	single.definite	יום	JWM/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	עבר
1447003	Gen 30:33	Genesis	prep_ph	בְּיֹ֣ום 	ב.יום	וְעָֽנְתָה־בִּ֤י צִדְקָתִי֙ בְּיֹ֣ום מָחָ֔ר 	single.component.prep.bare.øanchor	יום	JWM/	subs	False	False	True	ב	ב	ב	False	True	True	False	False	False		False	False		False			False		VC	True	wqtl	ענה
1447003	Gen 30:33	Genesis	cont	מָחָ֔ר 	מחר	וְעָֽנְתָה־בִּ֤י צִדְקָתִי֙ בְּיֹ֣ום מָחָ֔ר 	single.component.bare.øanchor	מחר	MXR/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wqtl	ענה
1447004	Gen 30:35	Genesis	prep_ph	בַּיֹּום֩ הַה֨וּא 	ב.ה.יום.ה.הוא	וַיָּ֣סַר בַּיֹּום֩ הַה֨וּא אֶת־הַתְּיָשִׁ֜ים הָֽעֲקֻדִּ֣ים וְהַטְּלֻאִ֗ים וְאֵ֤ת כָּל־הָֽעִזִּים֙ הַנְּקֻדֹּ֣ות וְהַטְּלֻאֹ֔ת כֹּ֤ל וְכָל־ח֖וּם בַּכְּשָׂבִ֑ים 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	wyqtl	סור
1447005	Gen 30:41	Genesis	prep_ph	בְּכָל־יַחֵם֮ הַצֹּ֣אן הַמְקֻשָּׁרֹות֒ 	ב.כל.יחם.ה.צאן.ה.קשׁר	וְהָיָ֗ה בְּכָל־	single.prep.genitive	כל	KL/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	qtl	היה
1447006	Gen 31:10	Genesis	prep_ph	בְּעֵת֙ יַחֵ֣ם הַצֹּ֔אן 	ב.עת.יחם.ה.צאן	וַיְהִ֗י בְּעֵת֙ 	single.prep.genitive	עת	<T/	subs	False	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	היה
1447007	Gen 31:16	Genesis	cont	עַתָּ֗ה 	עתה	וְעַתָּ֗ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1447008	Gen 31:22	Genesis	prep_ph	בַּיֹּ֣ום הַשְּׁלִישִׁ֑י 	ב.ה.יום.ה.שׁלישׁי	וַיֻּגַּ֥ד לְלָבָ֖ן בַּיֹּ֣ום הַשְּׁלִישִׁ֑י 	single.prep.definite.def_apposition.ordinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁלישׁי	VC	True	wyqtl	נגד
1447009	Gen 31:24	Genesis	defi_ph	הַלָּ֑יְלָה 	ה.לילה	וַיָּבֹ֧א אֱלֹהִ֛ים אֶל־לָבָ֥ן הָאֲרַמִּ֖י בַּחֲלֹ֣ם הַלָּ֑יְלָה 	single.definite	לילה	LJLH/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	בוא
1447010	Gen 31:29	Genesis	cont	אֶ֣מֶשׁ׀ 	אמשׁ	וֵֽאלֹהֵ֨י אֲבִיכֶ֜ם אֶ֣מֶשׁ׀ אָמַ֧ר אֵלַ֣י 	single.bare.øanchor	אמשׁ	>MC/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	אמר
1447011	Gen 31:30	Genesis	cont	עַתָּה֙ 	עתה	וְעַתָּה֙ 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1447012	Gen 31:38	Genesis	numb_ph	עֶשְׂרִ֨ים שָׁנָ֤ה 	עשׂרים.שׁנה	זֶה֩ עֶשְׂרִ֨ים שָׁנָ֤ה אָנֹכִי֙ עִמָּ֔ךְ 	single.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	False				False	False	True	False	False	True	עֶשְׂרִ֨ים 	True	False		False			False		NC	False		
